-25,112.5,-1.564885467,0
-25.0299189,112.4393628,-1.566264777,-0.031245541
-25.0283113,112.076426,-1.567000977,-0.003897674
-25.0259089,110.98761,-1.569269127,-0.00078308
-25.0532643,109.44507,-1.568215557,0.00097584
-25.0159026,107.7817,-1.564047767,0.002989071
-24.9106762,106.05853,-1.561113727,0.001290815
-24.771375,104.54791,-1.554381527,0.006780926
-24.524811,103.13276,-1.536597027,0.013974537
-24.075009,101.9119,-1.511841127,0.020814797
-23.46541,100.6539,-1.478137727,0.030675489
-22.66549,99.2225,-1.441644327,0.022767422
-21.86633,97.9656,-1.405436327,0.022993359
-21.0523,96.5475,-1.370447327,0.024865459
-20.17456,94.9437,-1.339675327,0.018691574
-19.30591,93.4781,-1.310793327,0.01447557
-18.49539,92.0402,-1.285223327,0.015581655
-17.65657,90.4302,-1.267590327,0.006642937
-16.97047,88.7757,-1.257707327,0.003997015
-16.27159,86.7131,-1.259175327,-0.001102209
-15.63694,84.5345,-1.262208327,-0.001342317
-15.00489,82.4504,-1.262735327,-0.000424149
-14.3428,80.3758,-1.259897327,0.002092005
-13.589,78.2354,-1.256938327,0.002097584
-12.8835,76.1751,-1.253322327,0.001244339
-12.2088,74.3275,-1.249112327,0.002225149
-11.536,72.5115,-1.245265327,0.002079066
-10.8162,70.6799,-1.240049327,0.002529056
-10.0564,68.8628,-1.232919327,0.003090375
-9.2588,67.1561,-1.226659327,0.004063255
-8.5029,65.339,-1.219460327,0.002826428
-7.6643,63.5212,-1.207620327,0.006812869
-6.7272,61.678,-1.198482327,0.004602454
-5.8467,59.7822,-1.190015327,0.003618795
-5.0126,57.9663,-1.181942327,0.003364105
-4.1129,56.1129,-1.172227327,0.00548893
-3.1123,54.0736,-1.164123327,0.003451117
-2.1463,52.0862,-1.155527327,0.003261288
-1.1894,50.1615,-1.145919327,0.006583013
-0.1242,48.121,-1.137995327,0.004143734
1.007,45.9786,-1.132086327,0.002491851
2.0992,43.9524,-1.126842327,0.001553395
3.2301,41.9453,-1.120746327,0.001737918
4.3707,39.8765,-1.115694327,0.001713883
5.5461,37.6907,-1.110809327,0.002782856
6.7184,35.4701,-1.106907327,0.002124568
7.9164,33.2966,-1.100470327,0.002848601
9.1026,31.2539,-1.091611327,0.003577464
10.4209,29.1457,-1.078286327,0.005270648
11.9659,26.9586,-1.057184327,0.009117329
13.5423,24.9016,-1.032486327,0.01086047
15.0665,23.1768,-1.003529327,0.014070508
16.577,21.7107,-0.969775327,0.01790411
18.2175,20.2422,-0.932702327,0.018720601
20.0152,18.9564,-0.891280327,0.020737037
21.9408,17.613,-0.848995327,0.018316944
23.9886,16.4131,-0.806866327,0.017236528
26.0833,15.2139,-0.766560327,0.016383938
28.1608,14.0761,-0.725039327,0.017863014
30.4326,13.0116,-0.686588327,0.017240042
32.4853,12.049,-0.649000327,0.016068393
34.5595,11.249,-0.609277327,0.018965846
36.7226,10.568,-0.567236327,0.020817972
39.0319,9.943,-0.523436327,0.021012524
41.2859,9.464,-0.478866327,0.021893339
43.709,9.047,-0.434166327,0.020776539
46.0507,8.816,-0.387456327,0.022125818
48.5014,8.629,-0.337896327,0.021373319
50.9473,8.633,-0.284896327,0.024141557
53.1795,8.917,-0.229806327,0.030943274
55.4869,9.34,-0.171466327,0.029825003
57.834,9.953,-0.110626327,0.028343929
60.3223,10.726,-0.049336327,0.024131323
62.693,11.561,0.013493673,0.024716343
64.9436,12.6355,0.078683673,0.026075713
67.0797,13.9121,0.147983673,0.030023401
69.1094,15.3981,0.220633673,0.032472164
70.8774,17.1122,0.292553673,0.033918713
72.5352,18.8562,0.378433673,0.035434199
74.0855,20.7315,0.454323673,0.036534152
75.61,22.819,0.528833673,0.031242005
77.073,25.0307,0.599873673,0.030192331
78.353,27.1678,0.666273673,0.030328715
79.445,29.3016,0.726823673,0.027861839
80.444,31.4572,0.789633673,0.027031291
81.197,33.6451,0.855593673,0.030459458
81.926,36.088,0.924813673,0.028757434
82.469,38.5912,0.989713673,0.02876042
82.754,40.9029,1.048053673,0.026121889
83.212,43.2698,1.097813673,0.02022335
83.506,45.4123,1.145023673,0.023314476
83.88,47.9831,1.189163673,0.01816756
84.089,50.4265,1.230553673,0.016286654
84.336,52.9899,1.271013673,0.017920327
84.46,55.3785,1.304743673,0.012302984
84.631,57.7402,1.330693673,0.00930093
84.96,60.0556,1.344933673,0.004535782
85.421,62.3393,1.344083673,-0.002530087
86.085,64.6375,1.335663673,-0.003629033
86.888,67.0257,1.325523673,-0.003783536
87.59,69.2814,1.315463673,-0.004414879
88.337,71.4922,1.303713673,-0.004933692
89.235,73.7851,1.287493673,-0.007390275
90.236,75.9467,1.265673673,-0.009396005
91.336,78.132,1.240993673,-0.009782334
92.527,80.4055,1.219743673,-0.00825127
93.591,82.461,1.201063673,-0.008597016
94.678,84.535,1.182103673,-0.008281593
95.871,86.4277,1.159963673,-0.010334519
97.093,88.397,1.132633673,-0.011570329
98.623,90.4446,1.105823673,-0.011437326
100.128,92.4239,1.078103673,-0.010701159
101.584,94.2444,1.052343673,-0.011000307
103.239,96.2172,1.022253673,-0.012598158
105.002,98.216,0.993523673,-0.010685315
106.704,99.8769,0.960763673,-0.015031587
108.515,101.5526,0.927323673,-0.013757609
110.167,102.83468,0.892213673,-0.013632664
111.936,104.35443,0.867133673,-0.010747682
113.506,105.75609,0.853963673,-0.003018968
115.171,107.4739,0.849893673,-0.001023355
116.674,109.13277,0.847203673,-0.000272204
118.213,110.8813,0.850613673,0.000738351
119.726,112.611499,0.853723673,0.001255699
121.214,114.32377,0.857753673,0.002163837
122.709,116.14943,0.861123673,0.002351978
124.2,117.93831,0.864303673,0.001531834
125.568,119.59452,0.867433673,0.000120172
127.048,121.39251,0.870793673,0.001405268
128.531,123.1094,0.872783673,0.000659942
130.085,124.9642,0.873843673,0.00011995
131.712,126.9547,0.873403673,-0.000350682
133.325,128.878,0.872763673,7.69E-05
134.882,130.7297,0.871103673,0.00012753
136.48,132.6265,0.870063673,-0.000353749
138.005,134.3874,0.869823673,-0.000530022
139.525,136.1909,0.870163673,-0.000287677
141.144,138.11,0.870363673,4.85E-05
142.802,140.0746,0.869303673,-0.000424876
144.599,142.1994,0.868233673,-0.00060569
146.364,144.2313,0.864563673,-0.001730151
148.125,146.1479,0.861073673,-0.001168249
149.727,147.9613,0.859093673,-0.000246842
151.393,149.7997,0.860343673,0.001503701
153.014,151.6368,0.859603673,-0.000310454
154.7,153.4974,0.857253673,-0.001060693
156.282,155.3283,0.859013673,0.000406708
157.934,157.3389,0.861073673,0.000775468
159.864,159.8672,0.861743673,-0.00013068
161.637,161.8924,0.863123673,0.000114731
163.247,163.8186,0.861293673,-0.001230395
164.849,165.6323,0.858623673,-0.001150514
166.416,167.3964,0.856593673,-0.000638189
168.005,169.1806,0.855073673,-0.000533652
169.575,170.9823,0.853623673,-0.000321118
171.192,172.742,0.851953673,-0.000700699
173.015,174.6835,0.849543673,-0.001089529
174.84,176.6628,0.847023673,-0.000804213
176.625,178.6779,0.845073673,-0.00047545
178.413,180.6899,0.843603673,-0.000173731
180.228,182.6782,0.840603673,-0.001076731
181.869,184.4165,0.838473673,-0.001004723
183.509,186.1955,0.837943673,-0.000620162
185.19,188.0194,0.838853673,0.000253175
186.869,189.8851,0.837333673,-0.000250021
188.567,191.7748,0.840033673,0.000993914
190.224,193.5796,0.840213673,-0.000437427
191.863,195.3599,0.837723673,-0.001533859
193.703,197.1617,0.828843673,-0.003879719
195.817,199.1197,0.811463673,-0.006948011
198.209,200.9682,0.781313673,-0.012929114
200.662,202.5581,0.742213673,-0.014827742
203.196,203.9354,0.697023673,-0.015843593
205.736,205.0663,0.644223673,-0.02153277
208.171,205.8693,0.589793673,-0.022757149
210.575,206.4216,0.535283673,-0.024399458
212.862,206.7897,0.477663673,-0.02560843
215.668,207.0917,0.414023673,-0.024502909
218.498,207.1831,0.348013673,-0.024935878
221.547,207.1963,0.282963673,-0.024239547
224.364,207.0433,0.219143673,-0.021856414
227.084,206.6741,0.160203673,-0.023923665
229.635,206.058,0.098833673,-0.022720041
232.171,205.329,0.040723673,-0.025812842
234.509,204.4779,-0.018596327,-0.024855143
237.035,203.4803,-0.077136327,-0.023546515
239.402,202.2863,-0.135466327,-0.023948669
242.048,200.8665,-0.194986327,-0.021668837
244.307,199.3524,-0.257326327,-0.023586451
246.642,197.6557,-0.319116327,-0.02497784
248.649,195.9257,-0.379686327,-0.023255047
250.698,194.0451,-0.441286327,-0.023466402
252.428,192.1783,-0.501836327,-0.025076971
254.127,190.0581,-0.560606327,-0.022847273
255.634,187.9581,-0.618715327,-0.023548001
257.199,185.6681,-0.680456327,-0.023034523
258.507,183.1772,-0.757812327,-0.024913425
259.71,180.5392,-0.824474327,-0.023984599
260.602,178.0324,-0.890722327,-0.02795143
261.46,175.2345,-0.960644327,-0.025805946
261.871,172.4359,-1.031106327,-0.029848577
262.272,169.65,-1.097124327,-0.024675908
262.453,167.0901,-1.155126327,-0.024833954
262.649,164.4572,-1.208006327,-0.020589748
262.818,161.8867,-1.254847327,-0.018442198
262.896,159.2254,-1.299486327,-0.016953004
262.937,156.7678,-1.335531327,-0.014831066
263.065,154.1304,-1.363958327,-0.010699652
263.227,151.6033,-1.384604327,-0.007207057
263.291,149.217,-1.396560327,-0.0041291
263.586,146.966,-1.404263327,-0.002895989
263.922,144.569,-1.408180327,-0.001485356
264.204,142.2555,-1.413408327,-0.002568333
264.449,139.8758,-1.422853327,-0.004322965
264.667,137.0658,-1.435800327,-0.005830268
264.787,134.2451,-1.449848327,-0.005333536
264.932,131.3998,-1.462660327,-0.004850717
264.991,128.3963,-1.478675027,-0.005372995
264.983,125.543,-1.498015827,-0.006609803
264.712,122.9213,-1.527839427,-0.012251176
264.291,120.49056,-1.562726407,-0.016028955
263.785,118.1364,-1.597360927,-0.014646815
263.104,115.71358,-1.631610527,-0.013630306
262.333,113.195331,-1.664183927,-0.012552856
261.594,110.62938,-1.695975327,-0.011526319
260.71,108.03488,-1.724014327,-0.009872574
259.841,105.42058,-1.749949327,-0.009197768
258.922,103.04106,-1.769817327,-0.007011416
258.194,100.5981,-1.783932327,-0.005218609
257.553,98.2616,-1.791521327,-0.002259515
257.062,96.2022,-1.789937327,0.0009542
256.55,94.0232,-1.785633327,0.002509909
256.09,91.8945,-1.781154327,0.001980786
255.638,89.6098,-1.776881327,0.002034328
255.179,87.2338,-1.770667327,0.002640155
254.752,84.6358,-1.766316327,0.001173869
254.241,82.0546,-1.767013327,-0.000630947
253.662,79.3327,-1.771423327,-0.001155355
253.069,76.7374,-1.774188327,-0.001094446
252.521,74.1019,-1.776700327,-0.00066463
251.983,71.6808,-1.778037327,-0.000450228
251.472,69.2539,-1.778093327,5.19E-05
250.995,66.8507,-1.780413327,-0.001521707
250.348,64.2988,-1.789334327,-0.003281696
249.618,61.6421,-1.800442327,-0.004017745
248.789,59.1037,-1.813099327,-0.004637482
247.923,56.5465,-1.823657327,-0.002949059
247.136,53.9073,-1.830730327,-0.002059323
246.358,51.4855,-1.836504327,-0.001943993
245.603,49.0897,-1.843792327,-0.003082847
244.822,46.8908,-1.851881327,-0.004409743
244.004,44.5467,-1.864179327,-0.005038753
243.092,42.106,-1.876393327,-0.004925864
242.167,39.7349,-1.890196327,-0.005607244
241.142,37.6558,-1.905217327,-0.006008659
240.017,35.2316,-1.923674327,-0.006792822
238.78,32.8225,-1.943871327,-0.008198254
237.486,30.5071,-1.964713327,-0.007431348
236.207,28.2914,-1.987320327,-0.009641277
234.791,26.1459,-2.014082327,-0.010491505
233.285,24.0566,-2.046036327,-0.011918584
231.634,22.0587,-2.078918327,-0.014035211
229.902,20.1617,-2.114382327,-0.013554655
