0.0, -50.0, 
5.099007999999997, -49.998361599999996, 
10.17280307200001, -49.9887622144, 
15.195388287999984, -49.9668472576, 
20.21196799999995, -49.9297536, 
25.319935999999917, -49.8742272, 
30.474675327999883, -49.7982566656, 
35.63634137599985, -49.70055467520001, 
40.769527807999815, -49.58049116160001, 
45.842943999999775, -49.438028800000005, 
51.030577151999736, -49.26649303040001, 
56.11383155199984, -49.07162391040001, 
61.27820595199999, -48.84497879039999, 
66.30118400000013, -48.59527679999999, 
71.37724620800027, -48.31195484159999, 
76.49577574400043, -47.99288954879997, 
81.64615577600058, -47.63595755519996, 
86.81776947200072, -47.23903549439994, 
92.00000000000088, -46.799999999999926, 
97.18223052800103, -46.3167277055999, 
102.35384422400118, -45.78709524479987, 
107.5042242560013, -45.20897925119985, 
112.62275379200142, -44.58025635839982, 
117.69881600000157, -43.89880319999978, 
122.7217940480017, -43.16249640959974, 
127.68107110400182, -42.36921262079969, 
132.76780070400196, -41.47999854079964, 
137.76189030400204, -40.52425646079959, 
142.84457164800216, -39.45713192959952, 
147.80057600000225, -38.31275519999946, 
152.7986466560023, -37.03970373119938, 
157.63043532800236, -35.67740866559931, 
162.44938137600238, -34.167162675199215, 
167.2167883520024, -32.49477527039911, 
171.8894040320024, -30.644914406398982, 
176.55989670400234, -28.53281774079886, 
181.0111774720023, -26.199317094398705, 
185.29659763200218, -23.545873126398526, 
189.30347622400194, -20.533821644798337, 
192.9859235840017, -17.029415116798106, 
196.07398400000136, -13.061836799997844, 
198.39270092800098, -8.57674178559752, 
199.70928230400048, -3.7425348607971864, 
200.000980824064, 1.3363068815389907, 
200.019059462144, 6.461901075458653, 
200.051171360768, 11.554181906434248, 
200.08966825164802, 16.658354967553795, 
200.128612450304, 21.707018551297306, 
200.16478334156798, 26.80433824563278, 
200.19468022169602, 31.91614957670424, 
200.215481747456, 37.01178555494367, 
200.224991653888, 42.06384526131111, 
200.22120315699203, 47.22776587980651, 
200.202256384, 52.30837721599792, 
200.16569582796805, 57.47102831922931, 
200.11136153600003, 62.51677286399672, 
200.03596859187206, 67.61884799692413, 
199.9372192808961, 72.76745819749954, 
199.81281588838414, 77.95280794521094, 
199.6666287493122, 82.97168761548235, 
199.49247022284823, 88.00680547634579, 
199.2882885570563, 93.04941458533722, 
199.0520320000004, 98.09076799999268, 
198.78164879974446, 103.12211877784814, 
198.47508720435255, 108.13471997643965, 
198.11624292761667, 113.3108916387751, 
197.71387345510476, 118.44761546648662, 
197.26568107212893, 123.53509593906219, 
196.76936806400107, 128.56353753598975, 
196.20138919116923, 133.70538423602133, 
195.57662553702545, 138.762278552565, 
194.89251451289763, 143.7232957654927, 
194.11867274444987, 148.74876359474038, 
193.24523070669017, 153.81404332850016, 
192.29451988173045, 158.73029296945998, 
191.22759553433877, 163.6395801200519, 
190.03249614438715, 168.5095500892039, 
188.6541063680036, 173.44580083198795, 
187.11355801600408, 178.25076838398817, 
185.34532710195663, 183.00191111883652, 
183.3197373194293, 187.61720773016503, 
180.94483719373403, 192.1035404574617, 
178.1680302202949, 196.3124412549028, 
174.8592666091599, 200.14003000524016, 
171.0424011858001, 203.39999763660217, 
166.6700263301203, 205.84984679628465, 
161.76084669645647, 206.93540100915166, 
156.78710741402452, 206.18079126118693, 
152.3236921303125, 203.835835498502, 
148.5043457597524, 200.4931922370648, 
145.27179239834425, 196.62314858087518, 
142.47560979252003, 192.43325661390125, 
140.03373522535182, 188.06677109147108, 
137.8350123130955, 183.50158560052873, 
135.86704108749518, 178.83471650613012, 
134.11695847015082, 174.14863840667536, 
132.5073388994624, 169.30841334376444, 
131.07128004198998, 164.46477648283732, 
129.77762866381346, 159.562313633814, 
128.63021209600493, 154.64503910402252, 
127.6132957511723, 149.65360513845485, 
126.74086878003563, 144.6382949703909, 
126.02764981043488, 139.6554768199907, 
125.48049455513802, 134.6744233840862, 
125.11900979200105, 129.60701260802128, 
125.00119359999988, 124.59960320002007, 
125.20007293439853, 119.57587553282104, 
125.67905781759741, 114.55154309122184, 
126.35630479359658, 109.56459960322253, 
127.17123880959602, 104.56641259522306, 
128.05750466559576, 99.59015966722343, 
128.94874716159578, 94.66901841922362, 
129.80444159999618, 89.67697920002365, 
130.54137425919697, 84.66160087042344, 
131.06126079999825, 79.678169600023, 
131.24879360000017, 74.65080320002225, 
130.91658560000283, 69.61790720002108, 
129.8114848000065, 64.72405760001944, 
127.64850065921125, 60.19703767041721, 
124.32715991041697, 56.426852044814495, 
120.10328565762308, 53.66262917121152, 
115.40999249922919, 51.84969175040857, 
110.51833530883502, 50.75924034560569, 
105.5402796288406, 50.18906818560291, 
100.47769927684598, 50.001278361600235, 
95.4271232000426, 50.12636159999754, 
90.42452958723798, 50.615632793594585, 
85.47151040003287, 51.60395519999129, 
80.7426423552273, 53.260769177587655, 
76.41235842562128, 55.82689121278362, 
72.89469120001512, 59.41314559997941, 
70.49440000000939, 63.867199999975334, 
69.21665390080463, 68.72401495037177, 
68.76585059840082, 73.75051729916873, 
68.87720949759785, 78.7960767487662, 
69.35272639999565, 83.81656319996405, 
70.05613739519407, 88.80391669756227, 
70.89255687679308, 93.7754064383608, 
71.79250851839265, 98.76524625915961, 
72.68421181439278, 103.7346179071587, 
73.51564247039347, 108.73145323515804, 
74.22044528639474, 113.72257464315769, 
74.73878248959666, 118.75682324475764, 
74.98937279999924, 123.79648639995789, 
74.89446028493042, 128.8039768800828, 
74.47983377050134, 133.82412033684736, 
73.81120673127202, 138.83468694881265, 
72.92704091700251, 143.83818044973853, 
