0.5039999999999996, 0.0, 0.0, 
1.0079999999999965, 0.0, 0.0, 
1.511999999999994, 0.0, 0.0, 
2.0160000000000085, 0.0, 0.0, 
2.5200000000000227, 0.0, 0.0, 
3.0240000000000373, 0.0, 0.0, 
3.528000000000052, 0.0, 0.0, 
4.032000000000066, 0.0, 0.0, 
4.53600000000008, 0.0, 0.0, 
5.040000000000095, 0.0, 0.0, 
5.54400000000011, 0.0, 0.0, 
6.048000000000117, 0.0, 0.0, 
6.552000000000062, 0.0, 0.0, 
7.056000000000006, 0.0, 0.0, 
7.559999999999951, 0.0, 0.0, 
8.063999999999895, 0.0, 0.0, 
8.56799999999984, 0.0, 0.0, 
9.071999999999784, 0.0, 0.0, 
9.575999999999729, 0.0, 0.0, 
10.079999999999673, 0.0, 0.0, 
10.583999999999618, 0.0, 0.0, 
11.087999999999562, 0.0, 0.0, 
11.591999999999507, 0.0, 0.0, 
12.095999999999451, 0.0, 0.0, 
12.599999999999396, 0.0, 0.0, 
13.10399999999934, 0.0, 0.0, 
13.607999999999285, 0.0, 0.0, 
14.11199999999923, 0.0, 0.0, 
14.615999999999174, 0.0, 0.0, 
15.119999999999118, 0.0, 0.0, 
15.623999999999063, 0.0, 0.0, 
16.127999999999005, 0.0, 0.0, 
16.631999999998953, 0.0, 0.0, 
17.135999999998894, 0.0, 0.0, 
17.639999999998842, 0.0, 0.0, 
18.143999999998783, 0.0, 0.0, 
18.64799999999873, 0.0, 0.0, 
19.151999999998672, 0.0, 0.0, 
19.65599999999862, 0.0, 0.0, 
20.15999999999856, 0.0, 0.0, 
20.66399999999851, 0.0, 0.0, 
21.16799999999845, 0.0, 0.0, 
21.6719999999984, 0.0, 0.0, 
22.17599999999834, 0.0, 0.0, 
22.679999999998287, 0.0, 0.0, 
23.18399999999823, 0.0, 0.0, 
23.687999999998176, 0.0, 0.0, 
24.191999999998117, 0.0, 0.0, 
24.695999999998065, 0.0, 0.0, 
25.199999999998006, 0.0, 0.0, 
25.703999999997954, 0.0, 0.0, 
26.207999999997895, 0.0, 0.0, 
26.711999999997843, 0.0, 0.0, 
27.215999999997784, 0.0, 0.0, 
27.719999999997732, 0.0, 0.0, 
28.223999999997673, 0.0, 0.0, 
28.72799999999762, 0.0, 0.0, 
29.231999999997562, 0.0, 0.0, 
29.73599999999751, 0.0, 0.0, 
30.23999999999745, 0.0, 0.0, 
30.7439999999974, 0.0, 0.0, 
31.24799999999734, 0.0, 0.0, 
31.751999999997288, 0.0, 0.0, 
32.25599999999723, 0.0, 0.0, 
32.75999999999718, 0.0, 0.0, 
33.26399999999712, 0.0, 0.0, 
33.767999999997066, 0.0, 0.0, 
34.27199999999701, 0.0, 0.0, 
34.775999999996955, 0.0, 0.0, 
35.279999999996896, 0.0, 0.0, 
35.783999999996844, 0.0, 0.0, 
36.287999999996785, 0.0, 0.0, 
36.79199999999673, 0.0, 0.0, 
37.295999999996674, 0.0, 0.0, 
37.79999999999662, 0.0, 0.0, 
38.30399999999656, 0.0, 0.0, 
38.80799999999651, 0.0, 0.0, 
39.31199999999645, 0.0, 0.0, 
39.8159999999964, 0.0, 0.0, 
40.31999999999634, 0.0, 0.0, 
40.82399999999629, 0.0, 0.0, 
41.32799999999623, 0.0, 0.0, 
41.83199999999618, 0.0, 0.0, 
42.33599999999612, 0.0, 0.0, 
42.83999999999607, 0.0, 0.0, 
43.34399999999601, 0.0, 0.0, 
43.847999999995956, 0.0, 0.0, 
44.3519999999959, 0.0, 0.0, 
44.855999999995845, 0.0, 0.0, 
45.359999999995786, 0.0, 0.0, 
45.863999999995734, 0.0, 0.0, 
46.367999999995675, 0.0, 0.0, 
46.87199999999562, 0.0, 0.0, 
47.375999999995564, 0.0, 0.0, 
47.87999999999551, 0.0, 0.0, 
